audio_id,audio,gender,transcription
train_hindifullmale_01638_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01638_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," shahara meM haiNDapaMpa pAnI kI kamI, bijalI kI kaTautI, DaiDa TelIfonsa, peTrola ke baDhe dAma maMhagAI, Adi TuchchI aura vyartha kI samasyAeM, gauNa ho gaIM, aura kAnUna meM baDhatI arA jakatA mukhya ho gaI "
train_hindifullmale_01639_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01639_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," ye sAre ke sAre loga jo berozaGAra the, aura kAma karanA chAhate the, arase se khAlI peTa aura lagabhaga sunna dimAga liye, aba taka pasta hone ko Aye the "
train_hindifullmale_01640_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01640_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," baॉTanI kA golDa meDalisTa, baiMka ke kAuMTara para baiThA, dina bhara noTa ginatA thA, aura fiziksa kA farsTa klAsa, kahIM saDe hue sarakArI daftara meM, ghuna lagI kursI para baiThA, AlatU fAlatU kI chiTThiyoM ko darja kara rahA thA "
train_hindifullmale_01641_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01641_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," farazAnA se phira nahIM mila sakI, vo shArajAha chalI gaI, para usakI sA.NvalI paraChAMI sI firadausa dAdI se, maiM apanI shAdI ke bAda eka bAra phira milI, mammI ke ऑfisa meM "
train_hindifullmale_01642_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01642_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," adhyApakoM, priMsIpala, thAnedAra, aura rAjanItij~noM ke chakravyUha meM, vaha akelA ghira gayA thA "
train_hindifullmale_01643_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01643_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," pahale to aisI sthiti meM, sumitrA eka hI jagaha baiThI, ghaMToM guzAra detI thI, lekina Aja to vaha apane kAma meM vyasta ho gaI, rasoI meM jAkara, sAbuta mUMga kI dAla chaDhA dI, jo girajA ko bahuta pasanda hai "
train_hindifullmale_01644_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01644_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," subaha kareloM ko ChIla kara, una para namaka lagA kara rakhA thA, unheM sarasoM ke tela meM ChoMka diyA, girajA bAhara Ae, to vaha garama garama phulakA utAra degI "
train_hindifullmale_01645_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01645_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," isake alAvA, jerina ke mAmale meM aura kyA ho sakatA hai, abhI kuCha dina pahale skUla ke chAra eksa sTUDeNTa, keneDA, amerikA, aura nyUzIlaiNDa se, apane pereMTsa ke pAsa, viziTa para Ae the "
train_hindifullmale_01646_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01646_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," eka saptAha bAda ChUTe the, aura paॉsaporTa para zindagI bhara ke lie, baina laga gayA thA, no eNTrI "
train_hindifullmale_01647_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01647_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," sikyoriTI rUma meM, eka ladhdaDa sA, pAMcha fuTa aura do tIna iMcha kA, gaharA sAMvalA moTA sA laDaqA kursI para baiThA thA "
train_hindifullmale_01648_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01648_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," yaj~nopavIta dhAraNa, karavA kara use dvija banA diyA gayA "
train_hindifullmale_01649_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01649_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," isIlie ThATha bATha dekha kara, unake variShTha afasaroM kA, bhItara hI bhItara, phUMke rahanA svabhAvika thA "
train_hindifullmale_01650_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01650_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," usakI patnI ke bhItara, jo athAha darda, aura bhayAnaka bhaya pasarA thA, usakA na koI chashmadIda thA, na hI koI usake AMsUoM ko poMChane vAlA thA "
train_hindifullmale_01651_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01651_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," kisI bhI hoTala, yA resTronTa meM, do ghaNTe baiThakara khAnA khAne meM jo Ananda milatA hai, vaha kahIM na kahIM, eka saMrghaSha shIla chetanA se upajA Ananda hotA hai "
train_hindifullmale_01652_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01652_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," pAramparika poshAka pahana kara, to vaha abhibhUta ho gaIM thIM "
train_hindifullmale_01653_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01653_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," sone chA.NdI ke tAroM kI kaDhAI, vAle laha.NgA, oDhanI, bAjUbaMda, tagaDI, natha, boralA, aura bhI na jAne, kitane pAramparika gahane, usakI sAsa ne baDe Agraha se pahanAe the "
train_hindifullmale_01654_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01654_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," sumedhA taiyAra huI, morapaMkhI brokeDa kA laMhagA, aura eka hIre kA halkA sA seTa chuna kara pahana liyA "
train_hindifullmale_01655_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01655_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," vaha utsukatAvasha, usa gokhaDe meM, oTa lekara khaDI ho gaI, jahA.N se nIche vAlI mardAnA baiThaka kA kuCha hissA, aura pravesha dvAra ke bAda, paDane vAlA chauka sAfa dikhatA thA "
train_hindifullmale_01656_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01656_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," maiM jAnatI nahI, ki eka ko chAra karanA, rAmA kA priya shauka hai "
train_hindifullmale_01657_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01657_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," usa dina maiM koI rochaka upanyAsa paढ़ne meM tallIna thI, ki suShI ne, kisI AMdhI ke samAna A kara use jhiMjho.Da diyA thA, tU yahAM kone meM pa.DI kitAba paढ़ rahI hai, aura maiM tujhe pUre ghara meM DhUMDha AyI "
train_hindifullmale_01658_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01658_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," upanyAsa ke pAtroM meM khoI, mujhe usakA yUM A TapakanA, akhara gayA, para use mere mUDa se kyA lenA denA thA, vaha to isa samaya apanI hI dhuna meM thI, usakA uChAha, teza AMcha para ubala Ae dUdha ke samAna ChalakA pa.Da rahA thA, maiMne pUChA, kyA ho gayA, jo isa prakAra hAMfa rahI hai "
train_hindifullmale_01659_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01659_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," usane chamakatI A.NkhoM se batAyA, ki usakA vivAha taya ho gayA hai, do dinoM bAda usakI sagAI, aura agale mAha, vivAha thA "
train_hindifullmale_01660_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01660_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," sacha kahUM, to kuCha kShaNoM ke liye to mere mana meM irShyA kA bhAva jaga gayA thA, para maiMne, apane shrudda manoMbhAvanAoM ke liye, mana hI mana svayaM ko hI dhikkArate hue, apanI sakhI kI prasannatA meM prasanna hote hue kahA, are nahI, tU rUpa kI parI nahI hai "
train_hindifullmale_01661_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01661_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," to kyA huA, guNoM kI khAna to hai, yaha suna kara suShI bhI Ashvasta ho gaI, maine pUChA, hamAre jIjA jI kyA karate haiM, to suShI ne batAyA, ki jatina usake pApA ke adhI nastha haiM "
train_hindifullmale_01662_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01662_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," vaha ATe kI parAta, kAchariyoM, phuliyoM, aura harI sAga aura darAtI lekara, vaha pe.Da ke nIche bane isa chautare para A baiThatI, aura khAnA banAne kI pUrI taiyArI yahIM karatI "
train_hindifullmale_01663_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01663_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," pahalA jo kAma usane kiyA, vaha yahI thA, ki eka pakkI, eka kachchI, koTharI vAle ghara ke AMgana meM lage isa kheja.De ke pe.Da ko, chAroM tarafa bhATe lagAkara, chUnA gArA thopa kara, Upara se lIpa kara, usane gola sugha.Da chautarA banA liyA thA "
train_hindifullmale_01664_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01664_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," aba vaha naisargika AkAMkShAoM se bharapUra nadI meM badala jAtI hai, aura inhIM AkAMkShAoM kI pUrti hetu, prasanna, praChanna kShamatAoM se paripUrNa hokara bahatI hai "
train_hindifullmale_01665_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01665_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," rAma kisana ke liye mushkila ho jAtA hai, isa, uphantI nadI ko bAMhoM meM bhara kara tairanA "
train_hindifullmale_01666_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01666_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," saba kuCha, ThIka hI chalatA, to kaThaputalI vAle rAmakisana kI lugAI suganA kI kahAnI, chAra dishAoM meM kyoM bhAgatI "
train_hindifullmale_01667_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01667_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," dhaNI dhore DhAbaroM, aura sAsare vAloM ke chalate, suganA yUM akelI pa.Da jAtI, vo gayI hI kyoM "
train_hindifullmale_01668_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01668_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," kula dharA ke una khaNDa hara makAnoM, aura mandiroM kI tarafa usa dina bhI TAbara skUla bhejakara, suganA dhamma se, kaThaputaliyoM vAle kone meM gu.DiyoM ko Dhera para Dhaha gaI thI "
train_hindifullmale_01669_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01669_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," manakha mANasa kI bhArI AvAza, suna suganA ne jhaTa gIlA ghUMghaTa kA.Dha liyA "
train_hindifullmale_01670_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01670_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," ye kauvve aura koyala vAlI kahAnI khelane ko rAmakisana kaThaputalI vAle kA hI ghara bachA thA, rAMDa, laMga.DA kara vaha ghisaTA, suganA kI tarafa hAtha bhI uThe rAmakisana ke, suganA kI pITha para, barasane para agale pala hI gira gaye "
train_hindifullmale_01671_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01671_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," sAle rAmakisana laMga.De, tU Aga nahIM bujhA sakA isa rAMDa kI, kahakara rAmakisana krodha meM meM.Da kI jharatI, dIvAra para apanA hAtha mArane lagA, AMkha se AMsU bahate the, muMha se lAra "
train_hindifullmale_01672_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01672_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," lekina jhoMpa.De meM rAta kA aMdherA jaba geharA, aura nIrava hotA jAtA, aura phUsa ke farsha para, khesa biChA kara leTe hue, usakI chetanA jAga uThatI, to garbha meM, vo nanhA chUzA halke halke paMkha pha.Da pha.DAtA "
train_hindifullmale_01673_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01673_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," jogI ne sara ko jhaTakA diyA, aura ba.Da ba.DAtA huA ba.De ba.De Daga bharatA huA, pIChe ko chalA gayA, jahAM usakI kAlI rAja dUta, phaTa phaTI kha.DI thI, suganA ko le jAne ke liye "
train_hindifullmale_01674_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01674_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," eka paMcha ne, pAna kA eka eka pattA, una nAzuka hatheliyoM para rakhA, aura una para lAla garama iMTa rakha dI gaI "
train_hindifullmale_01675_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01675_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," agale dina subaha kAryAlaya ke iMchArja, yAnI ki tanu ke baॉsa, padamana sAhaba aura shuklA, sira se sira bhi.DhAye baiThe, mile to tanu kA mana kAMpa gayA, ChaTanI vAle karmachAriyoM ke nAma para hI charchA chala rahI hai shAyada "
train_hindifullmale_01676_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01676_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," jIsasa krAisTa ke kAla meM hI bhArata se eka pratibhAshAlI brAhmaNa, kauDiNya ne, mIkaॉga ke taTa para padArpaNa kiyA "
train_hindifullmale_01677_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01677_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," apane rUpa dara aura pitA ke dhanamAna se aChUtI somAvIrA ke hAvabhAva bola chAla meM, eka apanA hI lubhAvanA oja thA, eka AtmavishvAsa, jo usakI ora bA.Ndha letA thA "
train_hindifullmale_01678_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01678_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," rAja sammAnita kamboja desha ke jAne mAne eka shreShThI ke putra, rUdraka se, eka samAroha meM mile, to behada prabhAvita hue "
train_hindifullmale_01679_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01679_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," rAjakumArI kI bhaॉti, bahuta sArI la.DakiyA.N, somavIrA ke Irdagirda Ane meM juTa gayIM "
train_hindifullmale_01680_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01680_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," rAja bhavana ke udyAna se, ye saba manorama dRRishya pesha karate the "
train_hindifullmale_01681_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01681_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," agara TAyapisTa, yaha tukabandI TAyapa karane se manA kara de, kainTIna se chAya milane meM tIna miniTa se zyAdA laga jAyeM, koI bila, eka hI dina meM pAsa na kiyA jAye, to vaha turanta istIfA de detA hai "
train_hindifullmale_01682_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01682_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," eka palaMga, eka Tebila kursI, aura gaisa sileNDara, sTovha ke alAvA, kitAbeM, jUte chappala, tamAma aTarama shaTarama bhI vahIM maujUda rahatA "
train_hindifullmale_01683_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01683_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," aba sahArA siTI homsa, bhIlavA.DA meM mulAzima hai "
train_hindifullmale_01684_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01684_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," ba.Da ba.Da ba.Da, aura KaDa KaDa karake, tAlA khola kara chalI gaI "
train_hindifullmale_01685_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01685_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," taTake fuTapAtha, aura pArka, raMga biraMge bachchoM, aura yuvA jo.DoM se bhare, chi.DiyoM se chaha chahA rahe the, sArI boTeM, sArI baiMcheM, hathiyA lIM unhoMne "
train_hindifullmale_01686_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01686_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," vaha jheMpatA sA bolA, tuma jAkara cheMja veMja karalo, taba taka maiM vya vasthita karatA hU.N "
train_hindifullmale_01687_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01687_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," eka vRRidhda kaMdhe para laTakAne vAlA khAdI kA jholA, TAMge hai, Trena meM chaDhane kA bahuta prayAsa kara rahA hai, aura saMghAtI dhakkoM, aura koMchatI kohaniyoM ke zora se chaDha nahIM pA rahA hai "
train_hindifullmale_01688_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01688_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," pAMcha Cha: varSha kA bAlaka, jo nIlI dhArIdAra sharTa aura safeda haॉfa paiNTa pahanA hai, apane pitA kA nAma, tilaka go svAmI batAtA hai, inkvAyarI daftara meM hai "
train_hindifullmale_01689_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01689_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," chAya chAya, garama ilAyachI vAlI chAya, AvAza lagAtA, penTrI kAra kA beyarA, dUsarI tarafa se Dabbe meM ghusA "
train_hindifullmale_01690_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01690_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," jhUTha fareba meM, koI kitanA hI ustAda bana le, magara hara peshevara mukhabira, isa savAla kA javAba dene se katarAtA hai, kyoMki isase usakI rozI roTI hI nahIM, sAkha pratiShThA bhI ju.DI hotI hai "
train_hindifullmale_01691_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01691_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," sIdhe sIdhe, evazI meM, koI dalIla kAma nahIM karatI hai "
train_hindifullmale_01692_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01692_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," isalie nimiSha bhara ko, vaha jhijhakA, eka alikhita kAYade ke mutAbiqa, rattI bhara se zyAdA kI jhijhaka mehanata se banAe, Apake DhAMche ko, bhurabhurA kara sakatI hai "
train_hindifullmale_01693_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01693_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," shaka kI vajaha se isalie bhaTakatI putaliyoM ko dabocha kara, usane lambI sAMsa khIMchI "
train_hindifullmale_01694_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01694_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," magara kAgaza para, paThAna ko mukhabira ke taura para DAla diyA, tAki usakA atirikta utsAha vardhana ho sake "
train_hindifullmale_01695_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01695_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," mahIne bhara bAda, mahIne bhara bAda, use pachAsa pachAsa hazAra kA aMtarima inAma bhI dilavA diyA, rakama paka.DAne ke bAda, maiMne use A.De hAthoM le dharA, jIvatarAma khilA.DI naM, do ne, merI lAja bachA lI, varanA paThAna tuma to mujhe le DUbe the "
train_hindifullmale_01696_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01696_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," sArA TreDa kamIshana ke AdhAra para chalatA hai, jisakI tayashudA dara, Chaha pratishata hai, magara yaha to sikke kA dikhAvaTI pahalU hai "
train_hindifullmale_01697_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01697_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," yaha bhI khUba hotA, ki eka bArAta se lauTe nahIM, aura udhara dUsarI meM bhAganA pa.Da rahA hai "
train_hindifullmale_01698_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01698_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," magara usa duniyA meM, hama prasanna sukhI the, to isalie, ki eka qisma ke parapI.DA sukha ko, salIke se bagala meM dabochane ke bAvajUda, beDaula hI sahI, magara nyAya ke eka nAmurAda se bachche ko, hama hara roza DilIvara hote dekhate the "
train_hindifullmale_01699_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01699_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," khilA.DI nambara do kI jAnakArI maiMne, apane kaMpyUTara se hI juTAI thI "
train_hindifullmale_01700_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01700_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," isalie, hara hafte hI, kisI na kisI kI bArAta nikalatI thI "
train_hindifullmale_01701_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01701_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," paThAna, tho.DI dera jhijhakA thA, kyoMki aksara to maiM, svayaM use kuCha nayA lAne ko prompTa karatA thA, aura phira bhI mehanata se sujhAe, usake pAMcha sAta prapozalsa meM, ekAdha ko hI tavajjo detA "
train_hindifullmale_01702_16000,"{'path': 'D:\lalwani\tts-finetuning\data-finetuning\extracted_data\mono_combined\resampled\train_hindifullmale_01702_16000.wav', 'array': array([0., 0., 0., ..., 0., 0., 0.]), 'sampling_rate': 16000}",male," maiMne to kabhI chIMTI bhI nahIM mArI, kI subakiyAM bharatA jAtA, bahuta jalda vaha gutthI, mere hAtha laga gaI, jo usake pAMva tale kI zamIna ko, isa qadara polA kie de rahI thI "
